Date,N225.Close
5/15/2013,15096.03027
5/16/2013,15037.24023
5/17/2013,15138.12012
5/20/2013,15360.80957
5/21/2013,15381.01953
5/22/2013,15627.25977
5/23/2013,14483.98047
5/24/2013,14612.4502
5/27/2013,14142.65039
5/28/2013,14311.98047
5/29/2013,14326.45996
5/30/2013,13589.03027
5/31/2013,13774.54004
6/3/2013,13261.82031
6/4/2013,13533.75977
6/5/2013,13014.87012
6/6/2013,12904.01953
6/7/2013,12877.53027
6/10/2013,13514.2002
6/11/2013,13317.62012
6/12/2013,13289.32031
6/13/2013,12445.37988
6/14/2013,12686.51953
6/17/2013,13033.12012
6/18/2013,13007.28027
6/19/2013,13245.21973
6/20/2013,13014.58008
6/21/2013,13230.12988
6/24/2013,13062.78027
6/25/2013,12969.33984
6/26/2013,12834.00977
6/27/2013,13213.54981
6/28/2013,13677.32031
7/1/2013,13852.5
7/2/2013,14098.74023
7/3/2013,14055.55957
7/4/2013,14018.92969
7/5/2013,14309.96973
7/8/2013,14109.33984
7/9/2013,14472.90039
7/10/2013,14416.59961
7/11/2013,14472.58008
7/12/2013,14506.25
7/16/2013,14599.12012
7/17/2013,14615.04004
7/18/2013,14808.5
7/19/2013,14589.91016
7/22/2013,14658.04004
7/23/2013,14778.50977
7/24/2013,14731.28027
7/25/2013,14562.92969
7/26/2013,14129.98047
7/29/2013,13661.12988
7/30/2013,13869.82031
7/31/2013,13668.32031
8/1/2013,14005.76953
8/2/2013,14466.16016
8/5/2013,14258.04004
8/6/2013,14401.05957
8/7/2013,13824.94043
8/8/2013,13605.55957
8/9/2013,13615.19043
8/12/2013,13519.42969
8/13/2013,13867
8/14/2013,14050.16016
8/15/2013,13752.94043
8/16/2013,13650.11035
8/19/2013,13758.12988
8/20/2013,13396.37988
8/21/2013,13424.33008
8/22/2013,13365.16992
8/23/2013,13660.54981
8/26/2013,13636.28027
8/27/2013,13542.37012
8/28/2013,13338.45996
8/29/2013,13459.70996
8/30/2013,13388.86035
9/2/2013,13572.91992
9/3/2013,13978.44043
9/4/2013,14053.87012
9/5/2013,14064.82031
9/6/2013,13860.80957
9/9/2013,14205.23047
9/10/2013,14423.36035
9/11/2013,14425.07031
9/12/2013,14387.26953
9/13/2013,14404.66992
9/17/2013,14311.66992
9/18/2013,14505.36035
9/19/2013,14766.17969
9/20/2013,14742.41992
9/24/2013,14732.61035
9/25/2013,14620.53027
9/26/2013,14799.12012
9/27/2013,14760.07031
9/30/2013,14455.79981
10/1/2013,14484.71973
10/2/2013,14170.49023
10/3/2013,14157.25
10/4/2013,14024.30957
10/7/2013,13853.32031
10/8/2013,13894.61035
10/9/2013,14037.83984
10/10/2013,14194.70996
10/11/2013,14404.74023
10/15/2013,14441.54004
10/16/2013,14467.13965
10/17/2013,14586.50977
10/18/2013,14561.54004
10/21/2013,14693.57031
10/22/2013,14713.25
10/23/2013,14426.04981
10/24/2013,14486.41016
10/25/2013,14088.19043
10/28/2013,14396.04004
10/29/2013,14325.98047
10/30/2013,14502.34961
10/31/2013,14327.94043
11/1/2013,14201.57031
11/5/2013,14225.37012
11/6/2013,14337.30957
11/7/2013,14228.44043
11/8/2013,14086.79981
11/11/2013,14269.83984
11/12/2013,14588.67969
11/13/2013,14567.16016
11/14/2013,14876.41016
11/15/2013,15165.91992
11/18/2013,15164.29981
11/19/2013,15126.55957
11/20/2013,15076.08008
11/21/2013,15365.59961
11/22/2013,15381.71973
11/25/2013,15619.12988
11/26/2013,15515.24023
11/27/2013,15449.62988
11/28/2013,15727.12012
11/29/2013,15661.87012
12/2/2013,15655.07031
12/3/2013,15749.66016
12/4/2013,15407.94043
12/5/2013,15177.49023
12/6/2013,15299.86035
12/9/2013,15650.20996
12/10/2013,15611.30957
12/11/2013,15515.05957
12/12/2013,15341.82031
12/13/2013,15403.11035
12/16/2013,15152.91016
12/17/2013,15278.62988
12/18/2013,15587.79981
12/19/2013,15859.21973
12/20/2013,15870.41992
12/24/2013,15889.33008
12/25/2013,16009.99023
12/26/2013,16174.44043
12/27/2013,16178.94043
12/30/2013,16291.30957
1/6/2014,15908.87988
1/7/2014,15814.37012
1/8/2014,16121.4502
1/9/2014,15880.33008
1/10/2014,15912.05957
1/14/2014,15422.40039
1/15/2014,15808.73047
1/16/2014,15747.2002
1/17/2014,15734.45996
1/20/2014,15641.67969
1/21/2014,15795.95996
1/22/2014,15820.95996
1/23/2014,15695.88965
1/24/2014,15391.55957
1/27/2014,15005.73047
1/28/2014,14980.16016
1/29/2014,15383.91016
1/30/2014,15007.05957
1/31/2014,14914.53027
2/3/2014,14619.12988
2/4/2014,14008.46973
2/5/2014,14180.37988
2/6/2014,14155.12012
2/7/2014,14462.41016
2/10/2014,14718.33984
2/12/2014,14800.05957
2/13/2014,14534.74023
2/14/2014,14313.03027
2/17/2014,14393.11035
2/18/2014,14843.24023
2/19/2014,14766.53027
2/20/2014,14449.17969
2/21/2014,14865.66992
2/24/2014,14837.67969
2/25/2014,15051.59961
2/26/2014,14970.96973
2/27/2014,14923.11035
2/28/2014,14841.07031
3/3/2014,14652.23047
3/4/2014,14721.48047
3/5/2014,14897.62988
3/6/2014,15134.75
3/7/2014,15274.07031
3/10/2014,15120.13965
3/11/2014,15224.11035
3/12/2014,14830.38965
3/13/2014,14815.98047
3/14/2014,14327.66016
3/17/2014,14277.66992
3/18/2014,14411.26953
3/19/2014,14462.51953
3/20/2014,14224.23047
3/24/2014,14475.29981
3/25/2014,14423.19043
3/26/2014,14477.16016
3/27/2014,14622.88965
3/28/2014,14696.03027
3/31/2014,14827.83008
4/1/2014,14791.99023
4/2/2014,14946.32031
4/3/2014,15071.87988
4/4/2014,15063.76953
4/7/2014,14808.84961
4/8/2014,14606.87988
4/9/2014,14299.69043
4/10/2014,14300.12012
4/11/2014,13960.04981
4/14/2014,13910.16016
4/15/2014,13996.80957
4/16/2014,14417.67969
4/17/2014,14417.53027
4/18/2014,14516.26953
4/21/2014,14512.37988
4/22/2014,14388.76953
4/23/2014,14546.26953
4/24/2014,14404.99023
4/25/2014,14429.25977
4/28/2014,14288.23047
4/30/2014,14304.11035
5/1/2014,14485.12988
5/2/2014,14457.50977
5/7/2014,14033.4502
5/8/2014,14163.78027
5/9/2014,14199.58984
5/12/2014,14149.51953
5/13/2014,14425.44043
5/14/2014,14405.75977
5/15/2014,14298.20996
5/16/2014,14096.58984
5/19/2014,14006.44043
5/20/2014,14075.25
5/21/2014,14042.16992
5/22/2014,14337.79004
5/23/2014,14462.16992
5/26/2014,14602.51953
5/27/2014,14636.51953
5/28/2014,14670.9502
5/29/2014,14681.71973
5/30/2014,14632.37988
6/2/2014,14935.91992
6/3/2014,15034.25
6/4/2014,15067.95996
6/5/2014,15079.37012
6/6/2014,15077.24023
6/9/2014,15124
6/10/2014,14994.79981
6/11/2014,15069.48047
6/12/2014,14973.53027
6/13/2014,15097.83984
6/16/2014,14933.29004
6/17/2014,14975.96973
6/18/2014,15115.79981
6/19/2014,15361.16016
6/20/2014,15349.41992
6/23/2014,15369.28027
6/24/2014,15376.24023
6/25/2014,15266.61035
6/26/2014,15308.49023
6/27/2014,15095
6/30/2014,15162.09961
7/1/2014,15326.2002
7/2/2014,15369.96973
7/3/2014,15348.29004
7/4/2014,15437.12988
7/7/2014,15379.44043
7/8/2014,15314.41016
7/9/2014,15302.65039
7/10/2014,15216.46973
7/11/2014,15164.04004
7/14/2014,15296.82031
7/15/2014,15395.16016
7/16/2014,15379.29981
7/17/2014,15370.25977
7/18/2014,15215.70996
7/22/2014,15343.28027
7/23/2014,15328.55957
7/24/2014,15284.41992
7/25/2014,15457.87012
7/28/2014,15529.40039
7/29/2014,15618.07031
7/30/2014,15646.23047
7/31/2014,15620.76953
8/1/2014,15523.11035
8/4/2014,15474.5
8/5/2014,15320.30957
8/6/2014,15159.79004
8/7/2014,15232.37012
8/8/2014,14778.37012
8/11/2014,15130.51953
8/12/2014,15161.30957
8/13/2014,15213.62988
8/14/2014,15314.57031
8/15/2014,15318.33984
8/18/2014,15322.59961
8/19/2014,15449.79004
8/20/2014,15454.4502
8/21/2014,15586.2002
8/22/2014,15539.19043
8/25/2014,15613.25
8/26/2014,15521.21973
8/27/2014,15534.82031
8/28/2014,15459.86035
8/29/2014,15424.58984
9/1/2014,15476.59961
9/2/2014,15668.59961
9/3/2014,15728.34961
9/4/2014,15676.17969
9/5/2014,15668.67969
9/8/2014,15705.11035
9/9/2014,15749.15039
9/10/2014,15788.78027
9/11/2014,15909.2002
9/12/2014,15948.29004
9/16/2014,15911.53027
9/17/2014,15888.66992
9/18/2014,16067.57031
9/19/2014,16321.16992
9/22/2014,16205.90039
9/24/2014,16167.4502
9/25/2014,16374.13965
9/26/2014,16229.86035
9/29/2014,16310.63965
9/30/2014,16173.51953
10/1/2014,16082.25
10/2/2014,15661.99023
10/3/2014,15708.65039
10/6/2014,15890.9502
10/7/2014,15783.83008
10/8/2014,15595.98047
10/9/2014,15478.92969
10/10/2014,15300.54981
10/14/2014,14936.50977
10/15/2014,15073.51953
10/16/2014,14738.37988
10/17/2014,14532.50977
10/20/2014,15111.23047
10/21/2014,14804.28027
10/22/2014,15195.76953
10/23/2014,15138.95996
10/24/2014,15291.63965
10/27/2014,15388.71973
10/28/2014,15329.91016
10/29/2014,15553.91016
10/30/2014,15658.2002
10/31/2014,16413.75977
11/4/2014,16862.4707
11/5/2014,16937.32031
11/6/2014,16792.48047
11/7/2014,16880.38086
11/10/2014,16780.5293
11/11/2014,17124.10938
11/12/2014,17197.05078
11/13/2014,17392.78906
11/14/2014,17490.83008
11/17/2014,16973.80078
11/18/2014,17344.06055
11/19/2014,17288.75
11/20/2014,17300.85938
11/21/2014,17357.50977
11/25/2014,17407.61914
11/26/2014,17383.58008
11/27/2014,17248.5
11/28/2014,17459.84961
12/1/2014,17590.09961
12/2/2014,17663.2207
12/3/2014,17720.42969
12/4/2014,17887.21094
12/5/2014,17920.44922
12/8/2014,17935.64063
12/9/2014,17813.38086
12/10/2014,17412.58008
12/11/2014,17257.40039
12/12/2014,17371.58008
12/15/2014,17099.40039
12/16/2014,16755.32031
12/17/2014,16819.73047
12/18/2014,17210.05078
12/19/2014,17621.40039
12/22/2014,17635.14063
12/24/2014,17854.23047
12/25/2014,17808.75
12/26/2014,17818.96094
12/29/2014,17729.83984
12/30/2014,17450.76953
1/5/2015,17408.71094
1/6/2015,16883.18945
1/7/2015,16885.33008
1/8/2015,17167.09961
1/9/2015,17197.73047
1/13/2015,17087.71094
1/14/2015,16795.96094
1/15/2015,17108.69922
1/16/2015,16864.16016
1/19/2015,17014.28906
1/20/2015,17366.30078
1/21/2015,17280.48047
1/22/2015,17329.01953
1/23/2015,17511.75
1/26/2015,17468.51953
1/27/2015,17768.30078
1/28/2015,17795.73047
1/29/2015,17606.2207
1/30/2015,17674.39063
2/2/2015,17558.03906
2/3/2015,17335.84961
2/4/2015,17678.74023
2/5/2015,17504.61914
2/6/2015,17648.5
2/9/2015,17711.92969
2/10/2015,17652.67969
2/12/2015,17979.7207
2/13/2015,17913.35938
2/16/2015,18004.76953
2/17/2015,17987.08984
2/18/2015,18199.16992
2/19/2015,18264.78906
2/20/2015,18332.30078
2/23/2015,18466.91992
2/24/2015,18603.48047
2/25/2015,18585.19922
2/26/2015,18785.78906
2/27/2015,18797.93945
3/2/2015,18826.88086
3/3/2015,18815.16016
3/4/2015,18703.59961
3/5/2015,18751.83984
3/6/2015,18971
3/9/2015,18790.55078
3/10/2015,18665.10938
3/11/2015,18723.51953
3/12/2015,18991.10938
3/13/2015,19254.25
3/16/2015,19246.06055
3/17/2015,19437
3/18/2015,19544.48047
3/19/2015,19476.56055
3/20/2015,19560.2207
3/23/2015,19754.35938
3/24/2015,19713.44922
3/25/2015,19746.19922
3/26/2015,19471.11914
3/27/2015,19285.63086
3/30/2015,19411.40039
3/31/2015,19206.99023
4/1/2015,19034.83984
4/2/2015,19312.78906
4/3/2015,19435.08008
4/6/2015,19397.98047
4/7/2015,19640.53906
4/8/2015,19789.81055
4/9/2015,19937.7207
4/10/2015,19907.63086
4/13/2015,19905.46094
4/14/2015,19908.67969
4/15/2015,19869.75977
4/16/2015,19885.76953
4/17/2015,19652.88086
4/20/2015,19634.49023
4/21/2015,19909.08984
4/22/2015,20133.90039
4/23/2015,20187.65039
4/24/2015,20020.03906
4/27/2015,19983.32031
4/28/2015,20058.94922
4/30/2015,19520.00977
5/1/2015,19531.63086
5/7/2015,19291.99023
5/8/2015,19379.18945
5/11/2015,19620.91016
5/12/2015,19624.83984
5/13/2015,19764.7207
5/14/2015,19570.24023
5/15/2015,19732.91992
5/18/2015,19890.26953
5/19/2015,20026.38086
5/20/2015,20196.56055
5/21/2015,20202.86914
5/22/2015,20264.41016
5/25/2015,20413.76953
5/26/2015,20437.48047
5/27/2015,20472.58008
5/28/2015,20551.46094
5/29/2015,20563.15039
6/1/2015,20569.86914
6/2/2015,20543.18945
6/3/2015,20473.50977
6/4/2015,20488.18945
6/5/2015,20460.90039
6/8/2015,20457.18945
6/9/2015,20096.30078
6/10/2015,20046.35938
6/11/2015,20382.9707
6/12/2015,20407.08008
6/15/2015,20387.78906
6/16/2015,20257.93945
6/17/2015,20219.26953
6/18/2015,19990.82031
6/19/2015,20174.24023
6/22/2015,20428.18945
6/23/2015,20809.41992
6/24/2015,20868.0293
6/25/2015,20771.40039
6/26/2015,20706.15039
6/29/2015,20109.94922
6/30/2015,20235.73047
7/1/2015,20329.32031
7/2/2015,20522.5
7/3/2015,20539.78906
7/6/2015,20112.11914
7/7/2015,20376.58984
7/8/2015,19737.64063
7/9/2015,19855.5
7/10/2015,19779.83008
7/13/2015,20089.76953
7/14/2015,20385.33008
7/15/2015,20463.33008
7/16/2015,20600.11914
7/17/2015,20650.91992
7/21/2015,20841.9707
7/22/2015,20593.66992
7/23/2015,20683.94922
7/24/2015,20544.5293
7/27/2015,20350.09961
7/28/2015,20328.89063
7/29/2015,20302.91016
7/30/2015,20522.83008
7/31/2015,20585.24023
8/3/2015,20548.10938
8/4/2015,20520.35938
8/5/2015,20614.06055
8/6/2015,20664.43945
8/7/2015,20724.56055
8/10/2015,20808.68945
8/11/2015,20720.75
8/12/2015,20392.76953
8/13/2015,20595.55078
8/14/2015,20519.44922
8/17/2015,20620.25977
8/18/2015,20554.4707
8/19/2015,20222.63086
8/20/2015,20033.51953
8/21/2015,19435.83008
8/24/2015,18540.67969
8/25/2015,17806.69922
8/26/2015,18376.83008
8/27/2015,18574.43945
8/28/2015,19136.32031
8/31/2015,18890.48047
9/1/2015,18165.68945
9/2/2015,18095.40039
9/3/2015,18182.39063
9/4/2015,17792.16016
9/7/2015,17860.4707
9/8/2015,17427.08008
9/9/2015,18770.50977
9/10/2015,18299.61914
9/11/2015,18264.2207
9/14/2015,17965.69922
9/15/2015,18026.48047
9/16/2015,18171.59961
9/17/2015,18432.26953
9/18/2015,18070.21094
9/24/2015,17571.83008
9/25/2015,17880.50977
9/28/2015,17645.10938
9/29/2015,16930.83984
9/30/2015,17388.15039
10/1/2015,17722.41992
10/2/2015,17725.13086
10/5/2015,18005.49023
10/6/2015,18186.09961
10/7/2015,18322.98047
10/8/2015,18141.16992
10/9/2015,18438.66992
10/13/2015,18234.74023
10/14/2015,17891
10/15/2015,18096.90039
10/16/2015,18291.80078
10/19/2015,18131.23047
10/20/2015,18207.15039
10/21/2015,18554.2793
10/22/2015,18435.86914
10/23/2015,18825.30078
10/26/2015,18947.11914
10/27/2015,18777.03906
10/28/2015,18903.01953
10/29/2015,18935.71094
10/30/2015,19083.09961
11/2/2015,18683.24023
11/4/2015,18926.91016
11/5/2015,19116.41016
11/6/2015,19265.59961
11/9/2015,19642.74023
11/10/2015,19671.25977
11/11/2015,19691.39063
11/12/2015,19697.76953
11/13/2015,19596.91016
11/16/2015,19393.68945
11/17/2015,19630.63086
11/18/2015,19649.17969
11/19/2015,19859.81055
11/20/2015,19879.81055
11/24/2015,19924.89063
11/25/2015,19847.58008
11/26/2015,19944.41016
11/27/2015,19883.93945
11/30/2015,19747.4707
12/1/2015,20012.40039
12/2/2015,19938.13086
12/3/2015,19939.90039
12/4/2015,19504.48047
12/7/2015,19698.15039
12/8/2015,19492.59961
12/9/2015,19301.07031
12/10/2015,19046.55078
12/11/2015,19230.48047
12/14/2015,18883.41992
12/15/2015,18565.90039
12/16/2015,19049.91016
12/17/2015,19353.56055
12/18/2015,18986.80078
12/21/2015,18916.01953
12/22/2015,18886.69922
12/24/2015,18789.68945
12/25/2015,18769.06055
12/28/2015,18873.34961
12/29/2015,18982.23047
12/30/2015,19033.71094
1/4/2016,18450.98047
1/5/2016,18374
1/6/2016,18191.32031
1/7/2016,17767.33984
1/8/2016,17697.96094
1/12/2016,17218.96094
1/13/2016,17715.63086
1/14/2016,17240.94922
1/15/2016,17147.10938
1/18/2016,16955.57031
1/19/2016,17048.36914
1/20/2016,16416.18945
1/21/2016,16017.25977
1/22/2016,16958.5293
1/25/2016,17110.91016
1/26/2016,16708.90039
1/27/2016,17163.91992
1/28/2016,17041.44922
1/29/2016,17518.30078
2/1/2016,17865.23047
2/2/2016,17750.67969
2/3/2016,17191.25
2/4/2016,17044.99023
2/5/2016,16819.58984
2/8/2016,17004.30078
2/9/2016,16085.44043
2/10/2016,15713.38965
2/12/2016,14952.61035
2/15/2016,16022.58008
2/16/2016,16054.42969
2/17/2016,15836.36035
2/18/2016,16196.79981
2/19/2016,15967.16992
2/22/2016,16111.04981
2/23/2016,16052.04981
2/24/2016,15915.79004
2/25/2016,16140.33984
2/26/2016,16188.41016
2/29/2016,16026.75977
3/1/2016,16085.50977
3/2/2016,16746.55078
3/3/2016,16960.16016
3/4/2016,17014.7793
3/7/2016,16911.32031
3/8/2016,16783.15039
3/9/2016,16642.19922
3/10/2016,16852.34961
3/11/2016,16938.86914
3/14/2016,17233.75
3/15/2016,17117.07031
3/16/2016,16974.44922
3/17/2016,16936.38086
3/18/2016,16724.81055
3/22/2016,17048.55078
3/23/2016,17000.98047
3/24/2016,16892.33008
3/25/2016,17002.75
3/28/2016,17134.36914
3/29/2016,17103.5293
3/30/2016,16878.96094
3/31/2016,16758.66992
4/1/2016,16164.16016
4/4/2016,16123.26953
4/5/2016,15732.82031
4/6/2016,15715.36035
4/7/2016,15749.83984
4/8/2016,15821.51953
4/11/2016,15751.12988
4/12/2016,15928.79004
4/13/2016,16381.21973
4/14/2016,16911.05078
4/15/2016,16848.0293
4/18/2016,16275.9502
4/19/2016,16874.43945
4/20/2016,16906.53906
4/21/2016,17363.61914
4/22/2016,17572.49023
4/25/2016,17439.30078
4/26/2016,17353.2793
4/27/2016,17290.49023
4/28/2016,16666.05078
5/2/2016,16147.37988
5/6/2016,16106.71973
5/9/2016,16216.03027
5/10/2016,16565.18945
5/11/2016,16579.00977
5/12/2016,16646.33984
5/13/2016,16412.21094
5/16/2016,16466.40039
5/17/2016,16652.80078
5/18/2016,16644.68945
5/19/2016,16646.66016
5/20/2016,16736.34961
5/23/2016,16654.59961
5/24/2016,16498.75977
5/25/2016,16757.34961
5/26/2016,16772.46094
5/27/2016,16834.83984
5/30/2016,17068.01953
5/31/2016,17234.98047
6/1/2016,16955.73047
6/2/2016,16562.55078
6/3/2016,16642.23047
6/6/2016,16580.0293
6/7/2016,16675.44922
6/8/2016,16830.91992
6/9/2016,16668.41016
6/10/2016,16601.35938
6/13/2016,16019.17969
6/14/2016,15859
6/15/2016,15919.58008
6/16/2016,15434.13965
6/17/2016,15599.66016
6/20/2016,15965.29981
6/21/2016,16169.11035
6/22/2016,16065.71973
6/23/2016,16238.34961
6/24/2016,14952.01953
6/27/2016,15309.20996
6/28/2016,15323.13965
6/29/2016,15566.83008
6/30/2016,15575.91992
7/1/2016,15682.48047
7/4/2016,15775.79981
7/5/2016,15669.33008
7/6/2016,15378.99023
7/7/2016,15276.24023
7/8/2016,15106.98047
7/11/2016,15708.82031
7/12/2016,16095.65039
7/13/2016,16231.42969
7/14/2016,16385.89063
7/15/2016,16497.84961
7/19/2016,16723.31055
7/20/2016,16681.89063
7/21/2016,16810.2207
7/22/2016,16627.25
7/25/2016,16620.28906
7/26/2016,16383.04004
7/27/2016,16664.82031
7/28/2016,16476.83984
7/29/2016,16569.26953
8/1/2016,16635.76953
8/2/2016,16391.44922
8/3/2016,16083.11035
8/4/2016,16254.88965
8/5/2016,16254.4502
8/8/2016,16650.57031
8/9/2016,16764.9707
8/10/2016,16735.11914
8/12/2016,16919.91992
8/15/2016,16869.56055
8/16/2016,16596.50977
8/17/2016,16745.64063
8/18/2016,16486.00977
8/19/2016,16545.82031
8/22/2016,16598.18945
8/23/2016,16497.35938
8/24/2016,16597.30078
8/25/2016,16555.94922
8/26/2016,16360.70996
8/29/2016,16737.49023
8/30/2016,16725.35938
8/31/2016,16887.40039
9/1/2016,16926.83984
9/2/2016,16925.67969
9/5/2016,17037.63086
9/6/2016,17081.98047
9/7/2016,17012.43945
9/8/2016,16958.76953
9/9/2016,16965.75977
9/12/2016,16672.91992
9/13/2016,16729.03906
9/14/2016,16614.24023
9/15/2016,16405.00977
9/16/2016,16519.28906
9/20/2016,16492.15039
9/21/2016,16807.61914
9/23/2016,16754.01953
9/26/2016,16544.56055
9/27/2016,16683.92969
9/28/2016,16465.40039
9/29/2016,16693.71094
9/30/2016,16449.83984
10/3/2016,16598.66992
10/4/2016,16735.65039
10/5/2016,16819.24023
10/6/2016,16899.09961
10/7/2016,16860.08984
10/11/2016,17024.75977
10/12/2016,16840
10/13/2016,16774.24023
10/14/2016,16856.36914
10/17/2016,16900.11914
10/18/2016,16963.60938
10/19/2016,16998.91016
10/20/2016,17235.5
10/21/2016,17184.58984
10/24/2016,17234.41992
10/25/2016,17365.25
10/26/2016,17391.83984
10/27/2016,17336.41992
10/28/2016,17446.41016
10/31/2016,17425.01953
11/1/2016,17442.40039
11/2/2016,17134.67969
11/4/2016,16905.35938
11/7/2016,17177.21094
11/8/2016,17171.38086
11/9/2016,16251.54004
11/10/2016,17344.41992
11/11/2016,17374.78906
11/14/2016,17672.61914
11/15/2016,17668.15039
11/16/2016,17862.21094
11/17/2016,17862.63086
11/18/2016,17967.41016
11/21/2016,18106.01953
11/22/2016,18162.93945
11/24/2016,18333.41016
11/25/2016,18381.2207
11/28/2016,18356.89063
11/29/2016,18307.03906
11/30/2016,18308.48047
12/1/2016,18513.11914
12/2/2016,18426.08008
12/5/2016,18274.99023
12/6/2016,18360.53906
12/7/2016,18496.68945
12/8/2016,18765.4707
12/9/2016,18996.36914
12/12/2016,19155.0293
12/13/2016,19250.51953
12/14/2016,19253.60938
12/15/2016,19273.78906
12/16/2016,19401.15039
12/19/2016,19391.59961
12/20/2016,19494.5293
12/21/2016,19444.49023
12/22/2016,19427.66992
12/26/2016,19396.64063
12/27/2016,19403.06055
12/28/2016,19401.7207
12/29/2016,19145.14063
12/30/2016,19114.36914
1/4/2017,19594.16016
1/5/2017,19520.68945
1/6/2017,19454.33008
1/10/2017,19301.43945
1/11/2017,19364.66992
1/12/2017,19134.69922
1/13/2017,19287.2793
1/16/2017,19095.24023
1/17/2017,18813.5293
1/18/2017,18894.36914
1/19/2017,19072.25
1/20/2017,19137.91016
1/23/2017,18891.0293
1/24/2017,18787.99023
1/25/2017,19057.5
1/26/2017,19402.39063
1/27/2017,19467.40039
1/30/2017,19368.84961
1/31/2017,19041.33984
2/1/2017,19148.08008
2/2/2017,18914.58008
2/3/2017,18918.19922
2/6/2017,18976.71094
2/7/2017,18910.7793
2/8/2017,19007.59961
2/9/2017,18907.66992
2/10/2017,19378.92969
2/13/2017,19459.15039
2/14/2017,19238.98047
2/15/2017,19437.98047
2/16/2017,19347.5293
2/17/2017,19234.61914
2/20/2017,19251.08008
2/21/2017,19381.43945
2/22/2017,19379.86914
2/23/2017,19371.46094
2/24/2017,19283.53906
2/27/2017,19107.4707
2/28/2017,19118.99023
3/1/2017,19393.53906
3/2/2017,19564.80078
3/3/2017,19469.16992
3/6/2017,19379.14063
3/7/2017,19344.15039
3/8/2017,19254.0293
3/9/2017,19318.58008
3/10/2017,19604.60938
3/13/2017,19633.75
3/14/2017,19609.5
3/15/2017,19577.38086
3/16/2017,19590.14063
3/17/2017,19521.58984
3/21/2017,19455.88086
3/22/2017,19041.38086
3/23/2017,19085.31055
3/24/2017,19262.5293
3/27/2017,18985.58984
3/28/2017,19202.86914
3/29/2017,19217.48047
3/30/2017,19063.2207
3/31/2017,18909.25977
4/3/2017,18983.23047
4/4/2017,18810.25
4/5/2017,18861.26953
4/6/2017,18597.06055
4/7/2017,18664.63086
4/10/2017,18797.88086
4/11/2017,18747.86914
4/12/2017,18552.60938
4/13/2017,18426.83984
4/14/2017,18335.63086
4/17/2017,18355.25977
4/18/2017,18418.58984
4/19/2017,18432.19922
4/20/2017,18430.49023
4/21/2017,18620.75
4/24/2017,18875.88086
4/25/2017,19079.33008
4/26/2017,19289.42969
4/27/2017,19251.86914
4/28/2017,19196.74023
5/1/2017,19310.51953
5/2/2017,19445.69922
5/8/2017,19895.69922
5/9/2017,19843
5/10/2017,19900.08984
5/11/2017,19961.55078
5/12/2017,19883.90039
5/15/2017,19869.84961
5/16/2017,19919.82031
5/17/2017,19814.88086
5/18/2017,19553.85938
5/19/2017,19590.75977
5/22/2017,19678.2793
5/23/2017,19613.2793
5/24/2017,19742.98047
5/25/2017,19813.13086
5/26/2017,19686.83984
5/29/2017,19682.57031
5/30/2017,19677.84961
5/31/2017,19650.57031
6/1/2017,19860.0293
6/2/2017,20177.2793
6/5/2017,20170.82031
6/6/2017,19979.90039
6/7/2017,19984.61914
6/8/2017,19909.25977
6/9/2017,20013.25977
6/12/2017,19908.58008
6/13/2017,19898.75
6/14/2017,19883.51953
6/15/2017,19831.82031
6/16/2017,19943.25977
6/19/2017,20067.75
6/20/2017,20230.41016
6/21/2017,20138.78906
6/22/2017,20110.50977
6/23/2017,20132.66992
6/26/2017,20153.34961
6/27/2017,20225.08984
6/28/2017,20130.41016
6/29/2017,20220.30078
6/30/2017,20033.42969
7/3/2017,20055.80078
7/4/2017,20032.34961
7/5/2017,20081.63086
7/6/2017,19994.06055
7/7/2017,19929.08984
7/10/2017,20080.98047
7/11/2017,20195.48047
7/12/2017,20098.38086
7/13/2017,20099.81055
7/14/2017,20118.85938
7/17/2017,null
7/18/2017,19999.91016
7/19/2017,20020.85938
7/20/2017,20144.58984
7/21/2017,20099.75
7/24/2017,19975.66992
7/25/2017,19955.19922
7/26/2017,20050.16016
7/27/2017,20079.64063
7/28/2017,19959.83984
7/31/2017,19925.17969
8/1/2017,19985.78906
8/2/2017,20080.03906
8/3/2017,20029.25977
8/4/2017,19952.33008
8/7/2017,20055.89063
8/8/2017,19996.00977
8/9/2017,19738.71094
8/10/2017,19729.74023
8/11/2017,null
8/14/2017,19537.09961
8/15/2017,19753.31055
8/16/2017,19729.2793
8/17/2017,19702.63086
8/18/2017,19470.41016
8/21/2017,19393.13086
8/22/2017,19383.83984
8/23/2017,19434.64063
8/24/2017,19353.76953
8/25/2017,19452.60938
8/28/2017,19449.90039
8/29/2017,19362.55078
8/30/2017,19506.53906
8/31/2017,19646.24023
9/1/2017,19691.4707
9/4/2017,19508.25
9/5/2017,19385.81055
9/6/2017,19357.9707
9/7/2017,19396.51953
9/8/2017,19274.82031
9/11/2017,19545.76953
9/12/2017,19776.61914
9/13/2017,19865.82031
9/14/2017,19807.43945
9/15/2017,19909.5
9/18/2017,null
9/19/2017,20299.38086
9/20/2017,20310.46094
9/21/2017,20347.48047
9/22/2017,20296.44922
9/25/2017,20397.58008
9/26/2017,20330.18945
9/27/2017,20267.05078
9/28/2017,20363.10938
9/29/2017,20356.2793
10/2/2017,20400.7793
10/3/2017,20614.07031
10/4/2017,20626.66016
