Date,Price
10-Apr-18,1.2603
11-Apr-18,1.258
12-Apr-18,1.2584
13-Apr-18,1.2613
16-Apr-18,1.2565
17-Apr-18,1.2548
18-Apr-18,1.2629
19-Apr-18,1.2672
20-Apr-18,1.2759
23-Apr-18,1.2849
24-Apr-18,1.2833
25-Apr-18,1.2843
26-Apr-18,1.2867
27-Apr-18,1.2828
30-Apr-18,1.284
1-May-18,1.2848
2-May-18,1.2884
3-May-18,1.2847
4-May-18,1.2846
7-May-18,1.2881
8-May-18,1.295
9-May-18,1.2854
10-May-18,1.2767
11-May-18,1.2793
14-May-18,1.2813
15-May-18,1.2874
16-May-18,1.2787
17-May-18,1.2807
18-May-18,1.2882
21-May-18,1.2787
22-May-18,1.2819
23-May-18,1.2831
24-May-18,1.2882
25-May-18,1.2972
28-May-18,1.2992
29-May-18,1.3018
30-May-18,1.2873
31-May-18,1.2958
1-Jun-18,1.2949
3-Jun-18,1.2957
4-Jun-18,1.2929
5-Jun-18,1.2971
6-Jun-18,1.2944
7-Jun-18,1.2972
8-Jun-18,1.2926
10-Jun-18,1.2969
11-Jun-18,1.2977
12-Jun-18,1.3015
13-Jun-18,1.2986
14-Jun-18,1.3103
15-Jun-18,1.3202
17-Jun-18,1.3198
18-Jun-18,1.32
19-Jun-18,1.3284
20-Jun-18,1.3312
21-Jun-18,1.3314
22-Jun-18,1.3272
24-Jun-18,1.3279
25-Jun-18,1.3295
26-Jun-18,1.331
27-Jun-18,1.3339
28-Jun-18,1.3246
29-Jun-18,1.3132
1-Jul-18,1.3148
2-Jul-18,1.3186
3-Jul-18,1.3139
4-Jul-18,1.3143
5-Jul-18,1.3133
6-Jul-18,1.3082
8-Jul-18,1.3096
9-Jul-18,1.311
10-Jul-18,1.3111
11-Jul-18,1.3206
12-Jul-18,1.3154
13-Jul-18,1.3161
15-Jul-18,1.3157
16-Jul-18,1.3135
17-Jul-18,1.319
18-Jul-18,1.3171
19-Jul-18,1.327
20-Jul-18,1.315
22-Jul-18,1.312
23-Jul-18,1.3173
24-Jul-18,1.3154
25-Jul-18,1.3046
26-Jul-18,1.3074
27-Jul-18,1.3053
29-Jul-18,1.3065
30-Jul-18,1.3036
31-Jul-18,1.3007
1-Aug-18,1.3005
2-Aug-18,1.3023
3-Aug-18,1.299
5-Aug-18,1.3014
6-Aug-18,1.3004
7-Aug-18,1.3053
8-Aug-18,1.3023
9-Aug-18,1.305
10-Aug-18,1.3145
12-Aug-18,1.315
13-Aug-18,1.3134
14-Aug-18,1.3056
15-Aug-18,1.3142
16-Aug-18,1.3153
17-Aug-18,1.306
19-Aug-18,1.306
20-Aug-18,1.3047
21-Aug-18,1.3036
22-Aug-18,1.2997
23-Aug-18,1.3082
24-Aug-18,1.3029
26-Aug-18,1.301
27-Aug-18,1.2965
28-Aug-18,1.2931
29-Aug-18,1.2904
30-Aug-18,1.2981
31-Aug-18,1.3039
2-Sep-18,1.3064
3-Sep-18,1.3092
4-Sep-18,1.3188
5-Sep-18,1.3175
6-Sep-18,1.314
7-Sep-18,1.3156
9-Sep-18,1.3172
10-Sep-18,1.3164
11-Sep-18,1.3067
12-Sep-18,1.2997
13-Sep-18,1.2998
14-Sep-18,1.3033
16-Sep-18,1.3044
17-Sep-18,1.3044
18-Sep-18,1.2974
19-Sep-18,1.2915
20-Sep-18,1.2903
21-Sep-18,1.2915
23-Sep-18,1.2915
24-Sep-18,1.2956
25-Sep-18,1.2953
26-Sep-18,1.3019
27-Sep-18,1.3042
28-Sep-18,1.2906
30-Sep-18,1.2837
1-Oct-18,1.2812
2-Oct-18,1.2823
3-Oct-18,1.2869
4-Oct-18,1.2925
5-Oct-18,1.2937
7-Oct-18,1.2948
8-Oct-18,1.2966
9-Oct-18,1.2947
10-Oct-18,1.3068
11-Oct-18,1.3029
12-Oct-18,1.3022
14-Oct-18,1.3024
15-Oct-18,1.2992
16-Oct-18,1.2934
17-Oct-18,1.3018
18-Oct-18,1.3086
19-Oct-18,1.3099
21-Oct-18,1.3104
22-Oct-18,1.3101
23-Oct-18,1.3084
24-Oct-18,1.3054
25-Oct-18,1.3071
26-Oct-18,1.3107
28-Oct-18,1.3098
29-Oct-18,1.3135
30-Oct-18,1.3107
31-Oct-18,1.3155
1-Nov-18,1.3087
2-Nov-18,1.3109
4-Nov-18,1.3101
5-Nov-18,1.311
6-Nov-18,1.3124
7-Nov-18,1.3112
8-Nov-18,1.3152
9-Nov-18,1.3211
11-Nov-18,1.3194
12-Nov-18,1.3247
13-Nov-18,1.3236
14-Nov-18,1.3239
15-Nov-18,1.3178
16-Nov-18,1.3146
18-Nov-18,1.3148
19-Nov-18,1.3171
20-Nov-18,1.3306
21-Nov-18,1.3231
22-Nov-18,1.319
23-Nov-18,1.3237
25-Nov-18,1.3228
26-Nov-18,1.3252
27-Nov-18,1.3295
28-Nov-18,1.3276
29-Nov-18,1.3283
30-Nov-18,1.3296
2-Dec-18,1.3256
3-Dec-18,1.3197
4-Dec-18,1.3261
5-Dec-18,1.3354
6-Dec-18,1.338
7-Dec-18,1.3321
9-Dec-18,1.3329
10-Dec-18,1.3395
11-Dec-18,1.339
12-Dec-18,1.3351
13-Dec-18,1.3352
14-Dec-18,1.3384
16-Dec-18,1.3388
17-Dec-18,1.3405
18-Dec-18,1.3465
19-Dec-18,1.3485
20-Dec-18,1.3509
21-Dec-18,1.36
23-Dec-18,1.3598
24-Dec-18,1.3606
25-Dec-18,1.359
26-Dec-18,1.3572
27-Dec-18,1.3618
28-Dec-18,1.3639
30-Dec-18,1.3623
31-Dec-18,1.3638
